"class","tna","c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
0,-4.21918172723665,62.6919372912335,82.5816553423513,100.9311412424,-66.7359717296503,-47.6887699529985,-24.94476326299,-15.8520499799261,3.06324123435886,23.2634058162136,9.82835192531424,31.2490854109627,52.2730630133724
1,2.02876897500559,69.0614589753676,86.5050917755887,106.687310215563,-61.4371076784047,-46.6893317232326,-21.920425256293,-15.6348375135607,2.75952343146246,22.9185209700301,12.1147897057389,31.9112805670068,52.0652870777333
1,1.31285305728563,67.75314772163,104.255626142172,83.2612592829018,-63.8970205306505,-47.5641954496526,-22.8668351762922,-16.3814451701907,1.89210019484707,22.5608120248009,12.4596381115539,31.8673460902857,53.3642298178389
0,-5.22461972104884,63.0638954811719,83.224398024757,102.478071226279,-64.695913924731,-46.5654002213516,-24.9736505568359,-14.8668747317336,2.87923565622626,23.0158980950643,15.9399614814579,33.5159059974499,57.249797761294
0,1.01474843001115,62.3539285396107,82.4708019416074,102.754803706243,-66.1647179562363,-24.2791898991551,-45.1480781638842,-16.7262557952618,3.00644971986554,22.8680497158489,12.3418735000323,33.1250103915816,52.8524619726109
0,-2.73249123267464,62.3005872905139,81.1946490066427,101.51169921081,-65.8425147723952,-45.4120793506328,-26.0584992529965,-16.0748422429398,3.08498824140631,22.8116237659557,11.9673157807198,32.4580436990673,53.3592262276156
1,0.309712101585378,63.0947750197108,81.6172188125108,102.83471153967,-65.8434150970616,-45.179759792614,-25.2008871661883,3.64592694932598,-13.7501226972373,22.7821480380494,11.8560096596871,31.8906762653304,55.5693810291273
0,-2.82005026408848,63.2512253457355,81.9821907713699,100.770614209394,-64.0779490940769,-46.0512192539743,-26.9534498943824,-17.4320733318466,5.34034557998755,23.0997968520767,10.0587821939524,31.3174050693403,53.1242558402119
1,-0.209645215297289,62.8901170452412,81.5371584924395,101.536874555171,-65.7905045898539,-45.9743724685365,-24.7418951524227,-20.4962581342219,2.99408577566545,22.7073735766885,12.0043352104813,30.8927270377885,54.3192399810408
0,-5.1420856971071,62.9780042837571,82.224068199504,102.351971672456,-63.2007183181387,-45.1303217238869,-22.2549103331668,-17.0418047563975,3.18618634452481,22.2385972150896,15.1627715021344,33.6934675385604,54.2316772717288
0,0.766226461056836,62.5481976866598,81.9723085401102,102.108289513602,-66.456630131662,-47.3317466134655,-25.6466755069924,-16.2960973951958,4.41645566692019,22.926072321936,12.1401912855969,31.8646022108886,53.153982911922
0,1.27289640684381,61.1238448246988,101.256660291526,81.1089747188408,-67.2265788739398,-44.4831598395354,-25.5411531422424,-16.7509737281176,3.10733978509183,22.5992649150203,11.4379181260754,33.6206505438824,52.8732904515096
0,0.968721596533681,63.2369885178845,81.8181162080983,102.465960154987,-65.5528397133989,-46.7335485613249,-24.4244810089393,-15.453059105377,2.72145844054651,23.0402317839082,11.2577818584308,32.9096125295009,52.6785260925986
0,-5.02721323952975,63.9603927372969,82.6778311091723,103.738772217465,-67.2490263309548,-41.0997999460766,-26.0636420157772,-15.6154081721055,2.7441125512249,23.0504621501351,8.68229375321617,31.3559712886952,52.6971069442854
0,-2.86457581086874,62.8233578573476,82.9977951731896,101.979804887761,-68.5451077239773,-46.5787882418986,-27.0346974708316,-15.1148298066203,3.43993901465591,22.9896217103999,12.5053348149787,33.6435774633528,55.1582374594583
0,-4.03755189559795,60.7989173057848,82.7807162029544,101.287775900415,-65.5658449146598,-46.7081746645121,-24.4135565075664,-15.9043067921285,2.81835504140355,22.9602565332946,9.6050467406622,31.4093215622249,49.6495169711144
0,-0.807391128078992,65.0998069548532,83.305622221904,102.555848955515,-66.1920060141342,-44.5629096918264,-26.2781859132824,-16.5630016202426,2.06165601188487,22.9294665815768,12.2582271267061,31.8196808896376,54.0023132411063
0,-1.28908236515399,62.5002293854333,81.996699046802,101.483120668002,-65.663467235433,-46.0707362825456,-24.0677570951244,-16.0737153557732,2.49318965874151,23.0193152173313,12.0584270229714,33.6259677531725,51.8241934387671
0,2.0347821155638,62.5491087315787,81.4666576526854,103.110520354494,-64.4493778228217,-46.6234714394809,-23.5294385593051,-16.1725171415154,3.07130636379877,22.7498411068139,12.226611329705,33.5563173665478,51.9334467992804
0,-1.71553216675885,63.4736046224315,81.7117718592278,102.291978218245,-65.3507224038158,-24.9329950496585,-47.2657550339544,-16.3462616210414,2.80836027049266,22.4023710195339,14.0039221063137,32.6905897896271,55.2324832881902
0,-2.49249228721423,63.0027219916755,82.2540457567911,102.660500530843,-65.239412219468,-24.4113926005778,-46.0857738189245,-17.0615332230015,2.84207475827821,23.0613447922883,14.1956973455069,32.8573617348226,55.1855618735552
1,-0.465270782277358,62.377767706913,81.2957895010613,101.192326348433,-65.499367777562,-45.2581252306208,-27.9332059119678,-15.678662751495,3.01809639160548,22.9568726591263,13.125374602583,30.734823946085,54.8811366061574
0,-7.99444122182111,62.8042150845571,81.5539641857372,102.324233531846,-66.4755530699849,-24.6587238987784,-45.502578206294,-16.205005444419,1.62091971963597,22.1731550668656,7.09583541423622,31.0975289579701,50.2005812457904
1,-1.08457908864219,62.4943822784076,81.3617102823873,101.953462929342,-65.0195234611349,-47.9284396339618,-24.7452093857557,-15.9939846303208,2.929854972743,21.7512249718094,12.5377389451367,32.2590365734197,53.6173379851144
1,0.424845521420248,63.3969608578616,81.7508419346608,103.365038185255,-64.0531865065648,-45.8670085042171,-22.6827110157005,-18.8991478504222,1.90642214326363,23.5798086552694,9.73646259993065,51.2005857736119,31.5497384617053
1,-1.31396671466205,62.8438132854857,81.4824775692038,103.302417107499,-66.4167995703924,-46.1390815592322,-27.6120153074932,-16.3605278366127,2.69943322277428,22.8285444900749,13.1726005939276,32.4484933712851,55.6725427073969
1,-0.753758932100812,63.2332109635625,81.7319337109422,103.133910637629,-65.3601947400145,-45.9817822786374,-27.2513689808024,-11.549122058107,3.53981170495317,22.4858301245792,13.46355788584,34.0863766598668,55.0238732063138
0,-10.8315546104114,62.4491372241287,81.407963554396,102.229959928459,-66.8050549528729,-46.5943996710874,-24.8492135153393,-12.9739990448856,3.05868564901458,23.187964814971,6.61439355123806,30.0238072840259,51.036314528197
0,-0.517050271250277,64.2049235315385,82.3903291840554,103.236672667898,-65.7950664321134,-45.0006243190105,-25.2826059107206,-16.1287786613369,3.24305796383979,23.0513165132871,12.3583346024535,31.750168852057,52.1010017982845
0,18.5587559627688,61.0947056937308,80.8040732816129,101.520571019567,-70.8164426365986,-46.4292140864329,-29.6628587772322,-16.3603136153058,2.93617319104813,20.1080840976842,12.9826638716292,33.4260815227356,54.7279068033825
0,-1.64646879197125,62.9019783691891,81.5945752141927,100.822456252803,-64.6909514464633,-46.0060619510133,-23.4035516778362,-16.0613988365727,4.52707583666281,23.3153756273579,14.0304628515151,33.5419996584738,53.2153128581432
0,-1.50987179899403,63.1515256264824,82.4651124643217,103.292413612361,-66.9782739497787,-45.4731053710741,-25.2053646216592,2.61368185614679,-17.097024357845,22.9885690264726,11.643931913964,33.553632096434,54.0377898966699
0,2.3193905509592,62.9254184148265,81.4146634539268,103.979452728795,-64.4270166007832,-47.9785966956889,-22.8999842090157,-16.7798053225722,2.9766881030213,22.9696557194145,12.9309416669148,32.1692986612238,53.8649608783973
0,-2.57380175112538,64.0669678503975,82.5400481445991,102.338485253799,-64.0978073119894,-45.6553681185727,-23.0907893021666,-15.9308654418396,3.40211613273056,22.0387153829048,13.4531715088903,32.0116991385961,55.3071217120682
1,-0.874143071243852,62.3160190126605,81.957078346231,102.644886125699,-68.1095303264292,-46.9738786455881,-26.8386654605181,-15.6203241775526,2.68809225418253,22.9894574745175,11.3263856960057,31.9741137507093,54.2118391677643
1,-0.498731828967397,82.1527184298102,62.9584319259373,102.347722898158,-65.4535316543903,-46.4175066275226,-23.6970348625183,-16.6791083015568,2.91793062283904,23.5763024961455,10.7258896672961,31.4563041246842,50.3539368487759
0,0.506330233458158,63.137046192534,81.5327811835307,102.688351106848,-64.5469792508759,-44.9807239560431,-23.8492943434211,-16.0379926976954,2.96456832363199,22.8107893844541,11.2073959785788,32.1929639083391,54.7656146052213
0,-1.66295725762908,62.6642119182946,81.743954852799,102.378562848135,-67.7104055397609,-44.3528329139041,-25.7590618447669,-16.5191818973923,2.89067040433543,22.9135933019215,11.1045811860812,30.5956398841796,52.5847457512857
1,-0.755846594201407,62.8495659618945,81.4832310374744,103.024677176351,-67.3518950832016,-47.1601451886181,-25.2363600230825,-16.7198538014956,1.99067904008885,22.8998842852761,12.9278469026752,33.6533670381514,52.2454091940367
1,-0.259439046345826,62.3565819387585,81.3429772886261,102.942163094182,-62.5686766750324,-45.4450465607955,-21.3656326913301,-15.9558041987751,3.01280663541535,22.7897738604176,13.4319771871656,33.1199025872908,53.8920773963351
0,-1.99465658503374,62.9720574147505,81.6962682788408,103.215955968273,-66.0436896418515,-45.4790441802277,-26.1830175371923,-15.2504839058733,3.47921626751423,22.8422871629829,10.0466954400848,31.638544142938,51.7350389778027
0,2.02872523872599,66.3176673622819,82.798745147482,104.029696208162,-67.6158582508895,-44.4282864535914,-25.565996128711,-16.2217925466102,2.63539780780968,22.7593040644787,11.4535978582638,30.6993406791269,52.3081974833502
1,-1.00110995816127,61.6089599316829,82.7956875604158,103.009583771761,-64.5944388020625,-24.0551716650564,-46.0649442260477,-15.4827312697083,2.53787310737774,22.5034950006457,12.3810649842734,32.3829954144745,54.2590536975386
0,1.99748315320947,82.8340375765271,64.7427700440361,102.786703699506,-66.6585337478376,-48.0695450270728,-24.6968186098572,-16.5832662318913,2.86248474069188,22.6872969336485,11.9760641285453,33.3712299646175,54.0739055481163
0,1.74213267399583,62.9913728902853,81.650040713005,101.822129457598,-64.4215889012294,-46.7653749116728,-23.4910919319599,-18.7016618755244,23.1070454482637,5.32273911408764,11.6110163657742,32.241313118878,54.7058228272181
1,0.247480194850758,81.7608839391604,59.8277842684437,100.012941336323,-67.3857117808923,-47.4101118186734,-28.5945764355362,-16.0304512892832,3.45465301766319,22.5723960399152,13.1130662623998,33.0673826843072,55.1582132124045
1,1.3060751237406,62.656614535634,102.38399451456,81.3630717251623,-68.3047586576745,-45.4545928163631,-28.4491403432416,-15.0217362481474,3.054648520113,22.5860766799661,12.2401147468187,32.327096174035,53.3008856640755
1,0.323745693601931,62.8155727654749,81.8882096528576,103.07855761403,-67.566181453972,-45.8658640845163,-25.484266825802,0.968215872374548,-16.0350797284958,23.0373383190066,10.6985428806639,31.9926312782207,51.1652174729187
1,0.658386170211936,67.1454893389637,83.4230234674155,104.430672505952,-64.7374648625226,-45.6935037083377,-23.7005546966838,-15.6384236649673,3.40051305222028,22.8141509847493,11.6097769394844,33.5618462118489,54.3214309643936
0,-2.19182586821166,62.2900421163319,84.0343233955386,102.791804379376,-65.7904711215345,-43.3582372453301,-26.6092134404994,-17.3461754396522,3.12000838750651,23.2612344236617,10.5843244460573,31.6894868359058,52.659093710422
1,-1.28372516906164,62.6973949299385,82.1218911941536,101.802752764485,-45.0978531079155,-63.8036408460385,-23.5406368693089,-16.0928731428261,3.24820985590262,22.6662593282676,11.5222741509561,31.9427944019135,53.9063206396135
1,0.151341212879843,62.7325854485107,81.784366913698,102.111419792453,-67.0165142376269,-44.7888920130854,-25.0300585784063,-16.7691422339992,22.6102398888532,3.09288597279449,11.0337482018628,32.6450745055982,55.0023047941964
0,-7.06990971717892,62.8602222698755,82.012118390751,101.528642743422,-65.7432895589807,-45.1751013096858,-24.4608771571337,-15.4841598643185,2.99272382596877,23.4096984240072,15.3456375687731,32.938878345446,55.8017774717726
1,8.31730390721937,62.8298872048483,82.3406366807256,101.631514697769,-64.1702523708383,-46.074570053825,-23.9166393104009,-15.4891280187253,-0.0478054540278445,27.2226111267888,12.4136611128955,32.5253793375823,52.9412685240926
0,2.11860644319377,62.8602797037401,81.5221862590677,101.903099524032,-63.859218811516,-47.8788901178922,-23.7614905518829,-17.7445240050012,3.16268305404399,23.1827107224918,11.4394153965027,31.7242617964379,51.6668503547774
0,-1.34661651732801,63.3264140317649,81.9554766747608,102.243563520003,-66.7391078996628,-44.7500883437014,-24.8056183592691,-16.7665025349327,3.32382722718807,22.6678547014578,11.9040440228469,31.8022531322065,51.1751488354998
0,-11.2973848387407,62.5281738369364,81.3936334106665,101.234600452915,-64.8485552216039,-44.8254473089148,-23.3081229959603,-17.2814238950587,3.79100122961679,22.774397803936,6.61371324945801,30.2031247249809,49.8878717166894
1,-0.0794637391008567,63.4748537118939,83.0287165502267,102.834438009324,-63.0153262697932,-46.4783702410142,-23.0388070166844,-16.7639291794779,1.59183912267656,22.7479508590866,11.1700439607444,32.2224162896333,51.0062816783873
1,-0.784856420685633,62.6681708209389,81.9713904839925,102.129395356294,-65.5458923524006,-46.7973622909888,-23.977020293898,-17.6886956441405,2.74360036287839,20.6437067731869,13.1419275743062,32.6246803298311,52.2959053658252
0,-2.61357126601929,63.3486640732939,81.716021580531,102.663625581366,-64.2188971726755,-46.425310896513,-23.8228763363721,-16.4070071212668,3.02845655763094,21.8927228679038,13.2547554064309,33.3619658659954,54.0344194757814
0,1.71940317273545,61.7543836255785,80.9858507438287,101.668590942814,-65.7444395277921,-46.5959110432323,-24.4156904731487,2.95692502280525,-17.2642077930893,22.5161350500864,12.4029424109384,32.6423510306058,54.9320588223709
1,0.99306371026528,65.2832677017429,82.5014355708237,103.022438799289,-68.3260409652083,-46.3092624005102,-28.6975488668084,-16.0882968835968,0.314408282783087,22.8297570789382,11.2274286659007,32.3313439843724,52.8967265204343
0,-5.40755206208183,62.8813626692297,81.9347482782479,102.234950402861,-67.2724421856736,-44.6553228577126,-25.2265976945941,-14.6507810599915,2.46583068114357,22.9711425786993,8.65225894213537,31.5329156804647,52.2643824908298
0,-3.53760618953465,56.2441122441018,79.1021214532898,99.7190338280736,-66.6989844069607,-45.1073613010091,-25.6618961727904,-15.4769478446628,4.12360603019673,23.0210462059481,11.8126256149011,31.6519066850474,53.6647186546174
0,-2.81055574276473,58.8727623408779,80.5099777698127,100.606125288443,-67.2389923027427,-44.8288257031356,-26.5128108547183,-16.3744321773594,2.92497454462804,22.5100176271943,12.2086082427931,33.08875140734,54.8216509713983
1,0.492107335731355,66.9519302435956,105.007100817606,83.6197095653728,-65.7193058010571,-46.1306084915648,-24.5028875141616,-16.5091962830201,3.52828568753787,23.1258060121343,12.495195154101,32.7000769924042,53.5256390324156
0,-2.98052934992561,83.6082495436689,62.4531438566856,101.18431972519,-65.1410657303436,-46.3097609548002,-23.9326987790581,-17.263080562651,2.83863193569578,22.6253414669325,12.286102770138,31.2618886849443,54.765243043957
1,-1.13597088687009,65.0662705546728,82.808410822547,103.02667428127,-67.5163800727204,-45.5347210276131,-25.4349389360642,-16.6850271070491,3.00261986687319,23.15987722913,12.2409265827396,31.9961181938709,52.9714100106617
1,-1.05837845585463,63.2856901878501,81.6835730703372,101.680118061561,-64.1136504962582,-46.5505242679127,-24.9883098917111,-16.6422121633112,2.95627493320815,22.6473709507156,13.3975617402871,53.3964825703404,32.4336342891373
0,-8.87636419034795,63.185419446917,81.5077078488576,103.102745326679,-66.0428587585507,-46.5727193410134,-24.4056078673967,-15.064774048878,3.54581458424459,22.0882040063658,16.9395016233203,35.2389384368772,56.6473998017321
1,-0.866706926189309,62.3610121711045,81.8806506168158,102.295758738618,-65.5048336736574,-43.8018325666806,-24.9236917088908,-15.8142407948722,0.127443047045424,22.7408943843498,10.3176557732262,32.1136545000108,52.9272066763242
0,-2.78501120906383,81.9015017163553,63.0899163998844,102.310978788098,-65.1252598321652,-47.8553641680828,-23.9585401394545,-17.7908943253238,1.89113864533116,22.8357406651194,10.7444822937984,31.5322562462839,50.4778487707319
0,-2.78678272065868,62.6638761159405,81.4859876104292,102.446328099705,-65.5605357301253,-45.3501424311282,-24.2682816256411,-16.5504798558786,2.77440379978263,22.6697240453129,8.80905942727489,30.6943437813113,50.4317301611969
0,1.32124244877029,63.0415435665394,81.780448263088,103.601291157975,-65.963807435962,-45.6552457255763,-25.2254191442303,3.15138583698357,22.9259554550455,-16.8307779341946,11.4365167250978,30.684633462379,52.5555934878834
0,-1.56049316809525,64.4044197606189,82.5958286705151,103.239101202924,-47.8961109419573,-65.690758711911,-24.1045534381555,-16.2028084351757,3.46430919851407,22.3105251486838,9.4307894315214,30.695591734042,51.0553762457488
0,-4.00261860528308,58.9866988163281,80.204372675049,101.829469181316,-69.3671729438892,-47.1797799617228,-27.1875974039915,-16.716628863298,5.19933241188332,22.9959812945998,13.2323733415392,33.7031296498694,52.6995562596745
1,1.83701592269718,62.6455546770704,81.3307369347721,102.164178426742,-63.7274671516094,-46.6915154542358,-24.1110493087041,-14.774276320481,2.54031655001282,23.3749209886237,11.5211216030081,32.1693853520407,54.4208703704644
0,-0.301286134433032,63.1479986652142,101.67934396564,81.8799803982246,-65.7186930521318,-46.8369241496656,-24.3624049453056,-16.8553476657052,4.51952547725646,22.9106325036685,11.2057419813543,30.8852453158783,52.6368058850605
0,-1.19087088047878,62.886885032138,81.6574478039574,101.818130882539,-65.474352358692,-46.1559149360778,-25.2276059801488,-16.3020355604827,3.06290863260637,22.1869683691026,11.6870458878859,32.2071053131763,51.4863202992737
0,-2.19676619842321,62.9692066553233,81.4949157442773,100.824709834094,-65.8158512858875,-45.6997933480223,-27.6177459828021,-15.8761808319472,2.88660032048022,23.6669484230481,13.4651113843523,33.0188205018224,54.7380635438424
0,-5.39202837613535,68.3700168374832,83.614661393276,104.386066679456,-66.8084435258259,-46.278921253269,-24.9700648229384,-16.3717638345896,2.78238867073913,22.5805092445977,7.76544033133179,30.6669734259247,49.5788038519098
1,0.675888865842814,62.9566031666877,82.9108663914002,102.034726246643,-65.1342206885249,-45.0659537440411,-24.023421660284,-14.9669337634714,0.402245085909404,22.8256285985072,12.018094624573,32.1583365362555,54.1901441744774
0,2.65862333053337,62.7455424345127,81.6694000796547,103.510508968374,-67.8508113080291,-47.8855392403801,-26.3131472822395,-16.2294980012029,2.9911383569521,22.2119574989301,11.5588604346817,33.4611594311508,55.6634914632922
1,-0.144931573659712,60.9978030651471,82.4519071327464,101.235773718039,-65.1138439564446,-46.6659230967325,-23.525153640708,-16.3592976763561,3.04098550598237,22.9230353064111,33.2444044641578,13.4057347828855,55.4483537038778
1,1.17652732513154,62.6320397474937,82.1539595178751,102.216073384499,-67.2808979346529,-43.7766976438157,-27.169324725522,2.82525944414261,-16.7530968525839,21.9539131969181,11.6899824015908,32.2176757427662,53.4683606191013
0,-2.42032169637276,62.8454347235782,81.6274082543886,101.9803406102,-65.7098255009388,-24.0145621738002,-40.9304618692999,-16.7707470303292,2.92067884622103,22.8935236545754,12.6528636436114,32.3858815115112,55.1094860327486
1,-0.109871490268522,62.827738826648,81.4464906847386,104.583113051285,-65.8588930551621,-45.7256198590755,-25.8220733966854,-16.1974649029325,3.04795065272032,22.6965566988451,10.6159920883284,31.6240356220069,51.2878475080812
0,-8.76617830826102,64.4199283298177,82.1844759925839,103.755941719143,-63.3318135966145,-44.0499392028092,-24.5915623015772,2.79513436576923,-16.0675445510439,22.2558473455293,16.5819201045553,33.5180054391387,56.7406261071992
1,-0.637665219891784,63.3486177650504,81.701976863263,104.227765409156,-65.5407441719889,-43.4034450125879,-24.253846258522,-15.4725064894554,3.61976881397963,22.2640823014699,12.6152327940432,32.058778146817,54.0457191545722
0,-1.89260698922663,58.4791265138466,80.8850593893027,100.507628919662,-65.5970767789389,-46.9429120963265,-24.26563780593,-16.9495724213617,4.79287087315268,22.6819592892199,11.9229875223002,31.7026829605335,52.5935130083774
1,0.574146040421528,62.2109671297617,82.2239721278523,102.226692422337,-65.8734890249384,-47.9247567548053,-24.1321824311661,-15.5957364209139,1.2088048172153,22.467879588942,12.4945888135236,33.2987736312211,52.4738730392543
0,-0.313263594315611,62.131817483129,81.888671801821,101.412938462176,-65.3648221398431,-46.9340333086151,-24.4354323279781,-16.5981998427229,2.983267089491,22.7544827133307,11.5007297567302,31.5647279503865,52.1986802207341
0,1.87595827787558,62.5630544812286,81.7607579885649,104.583630968384,-65.3892156925701,-45.5699456450616,-24.4106987580553,-14.3044478510694,3.69828863822691,22.8435465385161,11.5057701457721,31.450299888692,53.4847197440947
0,-3.62284611852469,62.6613261758724,81.5596876966432,101.607804669014,-63.847112088975,-46.161483800956,-24.1380733563029,-18.4542652459671,2.88135249179923,22.2497110719239,13.5710309303665,33.34484305134,54.272778995933
0,-1.5703496545303,63.1438643001677,103.048815304998,81.5342287849075,-67.4280266944944,-46.5045217719079,-25.46723223367,-15.9349530655559,2.93617868025137,22.8336165356304,13.8923827879985,33.1063561975779,54.864232619737
0,2.48838690056014,64.8292827443632,82.42167059403,103.416403666551,-66.7909058895318,-25.5235421055583,-45.430343832264,-14.9245606297815,3.43238836091054,21.7418654962613,11.4527577621041,34.192680053114,51.6921365042058
0,0.0636824921299671,62.7413428578994,82.6172960959741,101.911154312832,-65.0263376584744,-43.323573746118,-24.6545356323643,-16.6304217040064,1.56108853447059,22.7408867173414,11.768540325556,32.3706228342628,53.3898885994256
1,0.354026817216727,62.4463981674736,81.2357527482228,102.79730621166,-66.5311840744391,-47.2727867870633,-26.8268887249636,-15.8334496778092,0.237012583733989,22.8244246727288,12.1507539568486,33.3465168498105,53.3078530065622
1,-0.348317336308533,81.1228726044036,60.3639016776248,101.314241787689,-63.2844575503966,-22.794696978647,-47.675059478936,-16.1314712203813,3.00732523667696,22.9354910855166,11.6229099373578,32.1138735772814,53.2009188689921
0,-2.48294758475309,62.8297544886979,81.7158702320914,102.550345787051,-65.7200803645782,-40.3745443475827,-24.7988988529074,-17.6616727154885,2.89711026577568,23.0367475907655,31.6869919962039,10.0796024156382,50.255072822398
1,-0.296559892472877,62.6840070532887,83.6066545036515,103.71380860262,-65.2306656977635,-46.8037647227877,-24.3376248628854,-16.3638499339157,1.314473482083,22.7598583191517,12.5688215196845,33.3591481830405,55.2028496561063
1,0.485759664028196,62.5589045353536,81.9033175063944,101.993337669952,-67.2797222342153,-47.1316818176043,-26.1206887891904,-16.3619274715713,2.8864731616613,22.7423959799854,12.9735544018772,32.8122625980406,55.9311488176263
0,-2.06949310209634,62.4954985122044,82.6366209544793,102.626923092514,-65.529489740679,-44.8158643124631,-25.2760212509005,-17.409484987151,-0.483043260437023,23.0853493150397,9.94377053886208,31.4046804725956,52.6339772739014
1,-1.5475152234832,58.5994355892683,82.6348865072559,100.753323159756,-66.4757301906658,-25.2499009336663,-47.7354115844599,-16.4759251120727,2.42215518219054,23.4824974049571,11.8527944243928,31.324594143303,53.3636814535535
0,-1.25735677713671,81.7153400564334,63.8120044459549,103.050033415272,-66.6346862678767,-46.7889535374898,-27.7317854828675,-16.8009002694824,2.71240497628957,23.085546638121,13.7400462873163,32.8009566745026,55.497732461313
0,-5.80426571267758,63.7750772358215,81.9220064070897,104.48633554776,-66.6001142450334,-25.0093606756375,-45.923855731768,-16.3759632642583,3.18176627089216,22.0941150112007,16.6528958435057,32.6900188569666,55.9297419863352
1,-0.587260011715909,62.7526148155805,82.1856271845666,102.772996395972,-65.2438309066268,-47.5601822100303,-25.5297960692015,-15.8791648969286,2.90712942354281,22.6756188866908,32.822420466879,12.568638600029,53.2792265161571
1,0.658071467529912,63.2085436758763,81.9966741523872,104.260804685128,-66.934565619335,-44.5363151959681,-26.5150246350017,-16.5537694511277,3.01839888819062,22.6297679295516,10.9246810339639,32.9678682132316,49.2177615817844
1,-1.21400190731281,61.0538477495347,81.4330984354839,101.633109015384,-65.3761203515275,-43.363232791547,-24.9522737927297,-15.7124325413089,2.96913858395837,21.8650469721804,13.0682933668689,32.6748256018754,54.8332307856811
0,-4.43568024863581,63.1803327224591,86.4513942012116,103.32057537808,-67.4309041037215,-46.005706954949,-25.4753222935044,-14.3273537537035,4.408917473201,22.7374784498718,7.98038083419268,31.6781507806556,50.6214458505807
1,-1.58822299100435,63.1873683434332,81.7355246963651,102.526529122672,-68.960207825007,-46.8867760520553,-27.3490214356782,-16.7906963575513,8.14687676971474,23.489686186278,11.547837514138,32.6558243807244,50.9648184394195
0,2.24743100500957,62.9691706246269,81.9541964117369,103.237346633616,-64.8605039470855,-47.0998598517553,-23.264754630005,-15.5941024052166,2.82847314587629,23.0400606627157,12.2512820788739,31.4869413201966,53.4582169929394
0,-1.44679587748078,61.5981305592256,81.7746510273787,102.185338059988,-65.5166871278762,-45.6066755104568,-24.075379426577,-14.904006465757,22.4120718507565,3.02644354852432,9.85718562894596,51.021153656277,31.2921250236661
1,-0.274149952671446,63.0851820247192,82.1749469013406,103.421600797751,-63.9255758081674,-46.9655615161324,-22.688068133681,-15.4732299959645,2.18582012322536,22.9064519743431,11.739585664585,32.8401408882874,55.2267362430194
1,-0.451689148698908,62.8455209362548,82.3915038283277,102.321343079007,-65.6358803503866,-46.2315700918569,-24.0343663516352,-15.8978812866541,3.01136982329385,22.9878747751958,30.6704812015946,11.6840801065093,53.4494820797067
0,11.5155953854635,62.3719639511645,81.5622684436458,102.104489504391,-67.8842987189938,-47.0443860653537,-26.4591898622325,-16.674711726983,2.95852454164826,19.5965244810049,12.6181156513207,32.2728613609829,54.3695317114753
1,0.806539960524413,63.0809034651255,81.5273126493261,101.465004095318,-63.8421707745268,-46.2278086072457,-22.8906136103523,-15.1230528318321,2.41249696248156,23.395210635801,11.1182026171175,31.9771902340593,52.9016023012973
0,-1.31794483622658,62.5402878906826,102.293621389514,81.4842929102065,-66.5376916623963,-45.7603304145948,-24.9700590806028,-15.7994648548415,2.98482735097623,23.1773367815729,11.6483099625224,32.0966378164065,55.7847033466891
0,2.25153032840937,70.8018004569793,84.3865802878745,106.94050050675,-64.3506322103754,-47.5401100379735,-22.8826214106343,-15.503662825678,4.63245739752352,22.9048432489738,11.1939613981447,32.9921819512082,52.6140042401986
0,-4.82607108075695,61.115129714251,81.2602748012958,100.474381715068,-65.4167111993464,-44.4139190827673,-23.7440195450407,-14.2685500886935,2.50369642710358,22.6978374297879,13.6992573903742,33.6092026873435,54.6767336211496
0,1.26571651295245,62.7915172613424,82.4482056906484,101.287556245384,-64.7579917112802,-46.6801408587173,-24.1934722733849,-16.168965517718,3.04042494695363,23.1334156767119,13.245809123565,32.9173793861117,53.6089179170991
0,2.57116420661501,61.4223881549838,81.2537241283266,103.922977920183,-63.4075921780331,-44.1045293606076,-23.2512325024847,-15.7587839507494,2.219462829171,22.8549115260483,11.6319654220778,32.4792818967962,52.7112904980888
0,-3.31121612971125,62.4509809086131,83.6660047203257,102.618493271921,-66.2524213753447,-46.2506786343235,-24.7820526744513,-15.7642856639157,4.08254691780625,22.4660306509291,15.1644500527326,34.9484878935364,55.4004217117147
1,0.795514542202054,62.8480635607254,82.0785469256071,102.553343267983,-63.898825046745,-47.8120386349108,-23.1663785671083,-16.1272291713454,2.92531939660385,23.1790047486585,10.2925366934179,31.2574761559325,51.2119598366273
0,-1.31080465764764,61.6949970806153,81.1818469853757,102.319648964841,-67.2874030572024,-45.483648266761,-25.2102208897389,-15.9769136791239,2.64652646419685,22.9636108231035,11.5342396237036,31.2073411113872,53.9316397161159
0,1.5559437821395,70.7485780694294,85.14391721077,105.255778718421,-65.1932380339353,-47.4204925648303,-23.9892234098038,3.66762193094504,-17.5449170037665,23.1080078106433,10.74917898452,31.1848062340494,51.8215167421384
0,-6.96454381594217,58.2610508404033,81.1109398359021,101.064400020434,-65.7659818542232,-46.4755094929137,-25.5886630777544,-15.3637838209241,2.82250791213218,22.8796625891755,16.0592666134509,34.9488666835758,55.8660821959504
1,-0.215422265650606,62.7586200676214,81.6896502670953,102.146690524679,-66.3696692061245,-46.8210455453272,-25.097057741015,-17.1975478064965,2.93697366667832,23.0058508710723,12.7505751667821,33.7981814592375,51.6342508818421
